strategy_id	strategy_name	strategy_description	strategy_answerset_id
6056	"(het?) in't neusken hebben"	"gewaar worden wat er gaande is"	Leuvens
6057	"de pan met den steel hebben"	"de gelegenheid"	Leuvens
6058	"(het?) in de snuf hebben"	"begrijpen wat er gaande is"	Leuvens
6059	"(het?) op de zenuwen hebben/krijgen"	"zenuwachtig zijn"	Leuvens
6060	"de stenen uit het aarde klagen"	"hevig klagen"	Leuvens
6061	"de lappen van (zijnen) schoen verslijten"	"veel te lopen hebben"	Leuvens
6062	"(altijd?) de zelfde flauwe aan de hand hebben"	"altijd even flauw zijn"	Leuvens
6063	"ən orəkə noe zə vorəkə émə"	"hij aardt naar zijn vader"	Leuvens
6064	"een been in zijnen teen hebben"	"zegt men van iemand die te luis is om van zijn stoel op te staan, zich te verplaatsen"	Leuvens
6065	"nen blok aan (zijn) been hebben"	"een hinderpaal, iets wat vertraging meebrengt"	Leuvens
6066	"een boontje voor (iemand) hebben"	"meestal van een meisje, een vrouw"	Leuvens
6067	"een stuk in zijn botten hebben"	"dronken zijn, zat zijn"	Leuvens
6068	"een doorn (dérə) in/uit (mijnen?) teen zijn"	?	Leuvens
6069	"een appel(ken) voor den dorst (dést) houden"	"een reserve voor moeilijke tijden die mogelijk nog gaan komen"	Leuvens
6070	"een lawijt van den dievel maken"	?	Leuvens
6071	"een werk van den dievel zijn"	?	Leuvens
6072	"een vuur van den dievel maken"	?	Leuvens
6073	"een gezicht van een èl lang trekken"	"uit spijt"	Leuvens
6074	"een gedacht van (iets) geven"	denkbeeld	Leuvens
6075	"een pak van (mijn?) hart zijn"	"een geruststelling zijn"	Leuvens
6076	"een kat in nen zak kopen"	"een miskoop doen, iets kopen zonder het gezien te hebben, bedrogen worden"	Leuvens
6077	"een stuk in zijne kraag hebben"	"dronken zijn, zat zijn"	Leuvens
6078	"nen slag van den méélə (molen) hebben"	"hij is niet goed meer bij zijn verstand"	Leuvens
6079	"nen pik op/tegen (iemand) hebben"	"haat, afkeer, vijandschap jegens iemand koesteren"	Leuvens
6080	"nen slag van de molen hebben"	"niet goed bij zijn verstand"	Leuvens
6081	"nen steek in zijn hart zijn"	?	Leuvens
6082	"een stro in zijnen neus hebben"	"een roes hebben"	Leuvens
6083	"een stuk in zijn kraak hebben"	"dronken zijn"	Leuvens
6084	"een woord van spreken hebben"	?	Leuvens
6085	"goei benen aan zijn lijf hebben"	"dikke of vlugge benen hebben"	Leuvens
6086	"meester achter den bezemstok zijn"	"helemaal niet, hij heeft zoveel te zeggen als meid en knecht die werkelijk achter de bezem staan terwijl ze bezemen"	Leuvens
6087	"hand in hand gaan"	?	Leuvens
6088	"haar op zijn/de tanden hebben"	"van zich af kunnen bijten"	Leuvens
6089	"handeling van (iets) hebben"	"er handig in zijn"	Leuvens
6090	"kwaad van (iemand) zeggen"	lasteren	Leuvens
6091	"lood in (zijn) benen hebben"	"geweldig traag zijn"	Leuvens
6092	"lood in (zijn) schoenen hebben"	"?geweldig traag zijn"	Leuvens
6093	"werk op den winkel zijn"	"er is veel te werken"	Leuvens
6094	"praat voor zeven hebben"	?	Leuvens
6095	"balken onder de ogen hebben"	"zakjes onder de ogen"	Leuvens
6096	"heiligdagen in zijn X (bvb. baard) hebben"	"haarloze plek op 't hoofd, in de baard, knevel, enz."	Leuvens
6097	"stukken van mensen kosten"	"peperduur zijn"	Leuvens
6098	"woorden in den wind zijn"	"ijdele woorden"	Leuvens
6099	"woorden met (elkaar) hebben"	ruzie	Leuvens
6100	"geen hemd aan zijn lijf hebben"	"naakt of erg arm zijn"	Leuvens
6101	"geen hemd aan/over zijn knoken hebben"	"naakt of erg arm zijn"	Leuvens
6102	"geen spek voor (zijnen) bek zijn"	"niet voor hem bestemd"	Leuvens
6103	"veel flous aan zijn gat hebben"	"aanmatigend zijn"	Leuvens
6104	"geen gedacht (er?)op hebben"	"er niet aan denken"	Leuvens
6105	"veel hart (er?)voor hebben"	"zich met plezier ervoor inzetten"	Leuvens
6106	"geen woord (er?)van hippen (ipə)"	reppen	Leuvens
6107	"(geen) teken van leven geven"	"niets van zich laten horen"	Leuvens
6108	"genen mond van spreken hebben"	"geen reden tot klagen hebben, niets in te brengen hebben"	Leuvens
6109	"veel noten op (zijnen?) zang hebben"	"veel eisen en wensen dat aan alle verlangens wordt voldaan"	Leuvens
6110	"geen ogen in (uwen) kop hebben"	"niet uitkijken"	Leuvens
6111	"geen ogen in (mijnen) rug hebben"	"ik kan niet alles zien"	Leuvens
6112	"genen schop onder (zijn?) broek waard zijn"	"niets waard"	Leuvens
6113	"geen / niet veel verstand van (iets) hebben"	"niet veel over iets weten"	Leuvens
6114	"twee handen op éénen buik zijn"	"het goed met elkaar kunnen vinden"	Leuvens
6115	"(er) één aan iedere vinger hebben"	?	Leuvens
6116	"(zijn?) schaapkes op 't droge hebben"	"de zaken op orde hebben of voldoende hebben om niet meer te hoeven werken"	Leuvens
6117	"zijn ogen uit zijnen kop gapen"	"?heel erg gapen"	Leuvens
6118	"zijn ogen in zijne tas* niet? hebben"	"? (*zak)"	Leuvens
6119	"giən a véj/uət ən bé kinnen"	?	Leuvens
6120	"giən kat vé zondər antschoenən on tə pakkə zoən"	"geen gemakkelijk persoon zijn"	Leuvens
6121	"pitən in t jèèr (de aarde) kloegə"	"bestendig, hevig klagen"	Leuvens
6122	"(iemand) in den abandon laten"	"alleen, zonder gezelschap, zonder steun"	Leuvens
6123	"(iets) in abondansən émə"	?	Leuvens
6124	"een wat afdoen van V"	"de uitdrukking 'hij doet een wat af van V' duidt het veelvuldige van de handeling aan"	Leuvens
6125	"(zijn) handen van (iemand) afhouden"	"niet aanraken, geen kwaad doen"	Leuvens
6126	"(zijn) ogen (niet?) van (iets) (kunnen?) afhouden"	"hij blijft ernaar kijken"	Leuvens
6127	"de lappen van (zijn) schoenen lopen"	"veel lopen"	Leuvens
6128	"de zot met (iemand) houden"	"iemand voor de gek houden"	Leuvens
6129	"(geen) appelen voor citroenen verkopen"	"(niet) bedriegen"	Leuvens
6130	"van ne vinger nen èirəm maken"	"erg overdrijven, vooral waar er sprake is van leed, ongeval, enz."	Leuvens
6131	"giən gəgévə pjèt in zə bakkəs zien"	"wanneer men iets ten geschenke ontvangt, betaamt het niet veeleisend te zijn"	Leuvens
6132	"(zijn) bed (er)bij maken"	?	Leuvens
6133	"ne pot bijeen (bojiən) hebben"	"geld gespaard"	Leuvens
6134	"bloemen/bloemkes/blauwe bloemkes op de mauw speten (spelden)"	"iets vertellen dat niet echt is"	Leuvens
6135	"van (zijn) leven nen boek (kunnen?) maken"	"zo bewogen was het"	Leuvens
6136	"(iets) in zijn botten slagen/lappen"	eten	Leuvens
6137	"(iets) uit zijn botten slagen/lappen"	"iiets vertellen dat onwaar of scherts is, iets potsierlijks zeggen"	Leuvens
6138	"de botten ervan kennen/weten"	niets	Leuvens
6139	"zijn boter (niet?) van zijn brood (laten?) halen"	?	Leuvens
6140	"(iemand) in den brand laten"	"iemand in de steek laten"	Leuvens
6141	"(iemand) uit den brand helpen"	"iemand uit de nood helpen"	Leuvens
6142	"de broek van zijn gat verliezen"	"bij 't spel veel verliezen"	Leuvens
6143	"van't zelfde laken een broek krijgen"	?	Leuvens
6144	"(iets) uit zijn broek slagen"	"iets uitvinden"	Leuvens
6145	"(iets) in zijn broek slagen"	"eten of drinken"	Leuvens
6146	"(iemand) onder zijn broek stampen"	slaan	Leuvens
6147	"(iemand) op zijn broek geven"	slaan	Leuvens
6148	"((n)iets) in het melk te brokken hebben"	"(n)iets te zeggen hebben / (niet) welvarend zijn"	Leuvens
6149	"de kaas (niet?) van zijn brood (laten?) halen"	"niet laten ontnemen waar men recht op heeft"	Leuvens
6150	"(iemand) op zijn brood geven"	"fel berispen"	Leuvens
6151	"nen halve cent in twee bijten"	"zo gierig"	Leuvens
6152	"affronten voor compləmèntə nemen/pakken"	?	Leuvens
6153	"den dag tegen de nacht zijn"	"heel erg verschillen"	Leuvens
6154	"al het déksəl langs (zijnen?) kant trekken"	"altijd het grootste voordeel willen"	Leuvens
6155	"(geen?) doekskens (er?)rond doen"	"het niet verbloemen"	Leuvens
6156	"de dood (er?)van halen"	?	Leuvens
6157	"nen draai aan (zijn?) woorden geven"	"een situatie anders voorspiegelen dan zij is"	Leuvens
6158	"(zijnen?) duim in (zijn?) hand houden"	"gierig zijn"	Leuvens
6159	"(iets) op (zijn?) duimke kennen"	"heel goed kennen, van buiten weten"	Leuvens
6160	"een kaarsken voor den dievel aansteken"	"uit eigenbelang de slechte daden van een ander bagatelliseren"	Leuvens
6161	"van nen engel nen dievel maken"	"met iemand te verbitteren"	Leuvens
6162	"(er) twee voor één zien"	?	Leuvens
6163	"den éne bij den andere zetten"	"pejoratief: de ene is de andere waard"	Leuvens
6164	"met (zijn) eigen gene weg kunnen"	?	Leuvens
6165	"(iemand) uit den ambras helpen"	"netelige toestand"	Leuvens
6166	"zijne kaas niet van zijn brood laten eten"	"niet laten ontnemen waar men recht op heeft"	Leuvens
6167	"(al) het fijn (er?)van (niet) kennen/weten"	"de details niet kennen"	Leuvens
6168	"(iemand) op flessen trekken"	"met hem spotten, hem bedodden"	Leuvens
6169	"(iemand) aan de galg (galəg) brengen"	?	Leuvens
6170	"ne gang (gank) met (iemand) gaan"	"iemand afrossen, met iemand fel de gek houden"	Leuvens
6171	"(iemand) aan de gang (gank) houden"	"aan't lijntje houden, laten wachten naar iets"	Leuvens
6172	"(iets) in gang (gank) zetten"	starten	Leuvens
6173	"een gat in den dag slapen"	"lang doorslapen"	Leuvens
6174	"zijn woord door zijn mond trekken"	?terugtrekken	Leuvens
6175	"zijn gat ergens (goed?) in draaien"	?	Leuvens
6176	"uw bloot gat (er?)van laten zien"	?	Leuvens
6177	"(iemand) tot betere gedachten brengen"	?	Leuvens
6178	"geen zeggen daaraan zijn"	?	Leuvens
6179	"(genen) komaf van iets maken"	?	Leuvens
6180	"(geen) woord (er?)van geloven"	"er niets van geloven"	Leuvens
6181	"een geluk met een ongeluk zijn"	"t zou erger kunnen geweest zijn"	Leuvens
6182	"(iemand) op zijn gemak zetten"	?	Leuvens
6183	"een gegeven paard (niet?) in zijn bakkes zien"	"men mag niet klagen over de kwaliteit van iets dat men gratis krijgt"	Leuvens
6184	"(iemand) uit het gezicht verliezen"	"niet meer aan iemand denken"	Leuvens
6185	"(iemand) op zijn gezicht geven/slagen"	?	Leuvens
6186	"(iemand) in't gezicht lopen"	?	Leuvens
6187	"(iemand) goed ervoor kennen"	"ertoe in staat achten"	Leuvens
6188	"(iemand) in den grond slagen"	"met geweld ten gronde werpen"	Leuvens
6189	"veel haken en ogen aan (iets) zijn"	problemen	Leuvens
6190	"(iemand) van haar noch pluim kennen"	"in het geheel niet"	Leuvens
6191	"(iemand) op zijn hakken zitten"	"iemand op zeer korte achterstand volgen"	Leuvens
6192	"de dood (er?)van halen"	?	Leuvens
6193	"(iemand) met een half woord beet hebben"	begrijpen	Leuvens
6194	"de laatste hand aan (iets) zetten"	"iets afmaken/voltooien"	Leuvens
6195	"de hand (er?)op leggen"	?	Leuvens
6196	"(zijn) hand (er?) van af trekken"	"iemand niet langer steunen"	Leuvens
6197	"(zijn) hand tegen (iemand? opheffen"	"?dreigen te slaan"	Leuvens
6198	"(iemand) een handje bijsteken"	helpen	Leuvens
6199	"een handje (er?)van weghebben"	"het wel kunnen"	Leuvens
6200	"het? over (zijn) hart niet krijgen"	"er niet toe kunnen besluiten iets te doen, omdat men er erg op gesteld is"	Leuvens
6201	"van (zijn) hart een steen maken"	"zichzelf overwinnen om iets te doen of te laten"	Leuvens
6202	"(het?) niet? aan (zijn) hart laten komen"	"geen verdiet maken"	Leuvens
6203	"(het?) niet? voor (iemand) hebben"	"niet ingenomen zijn met"	Leuvens
6204	"ons Heer van't kruis bidden"	?	Leuvens
6205	"(iemand) over den hekel (éékel) halen"	"allerlei slechte dingen vertellen over iemand"	Leuvens
6206	"hersenen (er?)van worden"	zinneloos	Leuvens
6207	"(het?) achter gene hoeken of kanten stoppen"	verbergen	Leuvens
6208	"t oog op (iets) houden (aavə)"	?	Leuvens
6209	"(iəmant) in d'oeəg aavə"	"?iemand in de gaten houden"	Leuvens
6210	"(iets) voor (zijn) eigen houden (aavə)"	"het zwijgen"	Leuvens
6211	"niet? weten van wat hout pijl te maken"	?	Leuvens
6212	"met (iemand) geen? huis te houden zijn"	?	Leuvens
6213	"nen schrik op (iemand zijn) lijf jagen"	"iemand flink laten schrikken/bang maken"	Leuvens
6214	"iet oep zən koek sloegə"	"d.i. geld oneerlijk achterhouden"	Leuvens
6215	"kak on't stokskə zoən"	"stront aan de knikker"	Leuvens
6216	"(iemand) onder de ogen komen"	"zich laten zien"	Leuvens
6217	"gene kop (er?)aan krijgen"	"het niet begrijpen"	Leuvens
6218	"het? (niet?) over (zijn) hart kunnen? krijgen"	"er niet toe kunnen besluiten iets te doen, omdat men er erg op gesteld is"	Leuvens
6219	"het? in (zijn) kop krijgen"	?	Leuvens
6220	"de dood op het lijf jagen"	"schrik aanjagen"	Leuvens
6221	"(iemand) met (zijne) lits hebben"	"schertsend gij zijt gevangen"	Leuvens
6222	"de muur van (iets) oplopen"	"van ongeduld, van spijt"	Leuvens
6223	"met zijnen/den mond vol tanden staan"	"niet kunnen antwoorden/reageren op een netelige vraag"	Leuvens
6224	"(zijnen?) mond (er?)aan niet? vuil maken"	"er niets over willen zeggen"	Leuvens
6225	"het brood uit (zijnen?) mond sparen"	?	Leuvens
6226	"het? in (zijne?) mouw hebben"	"een veinzaard zijn"	Leuvens
6227	"dat? in (zijn) mouw houden"	"men zal iets betaald zetten"	Leuvens
6228	"het op (iemand) gemunt hebben"	"steeds dezelfde persoon die ergens last van eheft"	Leuvens
6229	"genen? knip op (zijnen?) neus waard zijn"	"helemaal niets waard"	Leuvens
6230	"(uwen?) neus tussen twee oren zetten"	"schertsend: bedreiging"	Leuvens
6231	"(mijn) ogen uit (mijne) kop zien"	"strak gekeken"	Leuvens
6232	"(mijn) ogen uit (mijne) kop gegrezen"	geweend	Leuvens
6233	"een oog in 't zeil houden"	"de situatie in de gaten houden"	Leuvens
6234	"(geen?) goed oog in (iemand) hebben"	"niets goeds van zijn gezondheid, handelswijze, gedrag verwachten"	Leuvens
6235	"veel rond (zijn) oren hebben"	drukte	Leuvens
6236	"(iemand) op stropekens trekken"	"met hem spotten, hem bedodden"	Leuvens
6237	"oude koeien uit de gracht halen"	"opnieuw beginnen over iets dat vroeger is voorgevallen"	Leuvens
6238	"de parti van (iemand) nemen"	"van iemand profiteren"	Leuvens
6239	"(iets) uit zijn broek persen"	"iets luimigs verzinnen"	Leuvens
6240	"(iemand) in (zijne) pin zetten"	"gram maken"	Leuvens
6241	"(iemand) voor de pinnen doen komen"	?	Leuvens
6242	"(iemand) op (zijn) plaats zetten"	"iemand zeer nadrukkelijk op zijn fouten wijzen"	Leuvens
6243	"(iets) op de plak halen"	?	Leuvens
6244	"dat pluimken op (zijnen) hoed mogen steken"	"er zich om roemen"	Leuvens
6245	"(iemand) aan de Tiense poort krijgen"	"dood krijgen (stadskerkhof ligt daartegen)"	Leuvens
6246	"de punten op de i zetten"	"de details erbij zetten, orde op zaken stellen"	Leuvens
6247	"nen punt (er?)aan kunnen zuigen"	"er een voorbeeld aan kunnen nemen"	Leuvens
6248	"(iemand) in de rede vallen"	onderbreken	Leuvens
6249	"alles? in rep en roer zetten"	"opschudding veroorzaken"	Leuvens
6250	"(zijn?) oordje in de schaal willen? leggen"	"een woordje willen zeggen"	Leuvens
6251	"van nen scheet nen donderslag maken"	"een kleinigheid als belangrijk voorstellen"	Leuvens
6252	"het schone (er?)van niet? afzien"	"schertsend van iemand die iets lang beziet"	Leuvens
6253	"den nagel op den kop slagen"	"juist raden"	Leuvens
6254	"(zijn?) oog op (iemand) slagen"	"?zijn oog op iemand laten vallen"	Leuvens
6255	"(iets) op (zijn) kaak slagen"	"onrechtvaardig terughouden"	Leuvens
6256	"nen slag in (iets) slagen"	"wanneer de verkoper niet nauw ziet, wat toegeeft"	Leuvens
6257	"een speldeken (er?)voor speten"	"het verhinderen (cf. er een stokje voor steken)"	Leuvens
6258	"een spel (er?)voor speten"	"zorgen dat het niet gebeurt (cf. er een stokje voor steken)"	Leuvens
6259	"(iets) uit zijn broek spinnen"	"iets uitvinden"	Leuvens
6260	"genen staat op (iemand) maken"	"niet op iemand kunnen vertrouwen, rekenen"	Leuvens
6261	"(zijnen) staat te buiten gaan"	"boven zijn stand leven, ook: zijn huwelijksplichten miskennen"	Leuvens
6262	"genen steek voor (zijn) ogen zien"	"niets zien"	Leuvens
6263	"de laatsten steek uit de lucht zien"	"werken tot op het ogenblik dat de vallende nacht het zien belet"	Leuvens
6264	"de stenen uit de grond klagen"	"hevig klagen"	Leuvens
6265	"(iets) onder geen stoelen of banken steken"	"je niet stilhouden, ergens voor uitkomen"	Leuvens
6266	"al zijn laten (er?)in steken"	"al zijn moeite"	Leuvens
6267	"een stok(sken) (er?)voor steken"	"een stokje bijsteken"	Leuvens
6268	"(iemand) op straat zetten"	"iemand ontslaan"	Leuvens
6269	"boter aan de galg strijken"	"verloren moeite doen"	Leuvens
6270	"alles? door (zijn) strot jagen"	"verkwistend leven"	Leuvens
6271	"(iemand) door de goot trekken"	beklappen	Leuvens
6272	"(iemand) door de moos trekken"	beklappen	Leuvens
6273	"(iets) uit (zijne) kop zetten"	vergeten	Leuvens
6274	"(zijn?) botten/hielen/broek (er?)aan vagen"	"?het zich niet aantrekken"	Leuvens
6275	"(iemand) te voet vallen"	?	Leuvens
6276	"(iemand) van kant maken"	"heimelijk vermoorden"	Leuvens
6277	"veel uit (iets) maken"	"erg bedroefd zijn over iets"	Leuvens
6278	"veel cas van (iemand) maken"	?	Leuvens
6279	"(iemand) uit het oog verliezen"	"de aandacht voor iemand verliezen"	Leuvens
6280	"zijn vijf geboden op (iemand zijn) gezicht slagen"	"met zijn in hand in iemand z'n gezicht slaan"	Leuvens
6281	"vingeren en duimen (er?)van aflekken"	smullen	Leuvens
6282	"(er) eene aan elken vinger hebben"	"hij heeft zoveel vrijsters als hij maar wil"	Leuvens
6283	"(iets) door de vingeren zien"	"iets oogluikend toelaten, doen alsof de fouten van een ander niet worden opgemerkt"	Leuvens
6284	"veel geld aan (zijn) vingeren blijven plakken"	?	Leuvens
6285	"genen voet buiten de deur zetten"	"niet uitgaan"	Leuvens
6286	"(zich) uit de voeten maken"	"vluchten, maken dat men wegkomt"	Leuvens
6287	"voet bij stek houden"	"voet bij stuk houden, bij zijn standpunt blijven, niet toegeven"	Leuvens
6288	"(iemand) de deur uit vooizen"	?	Leuvens
6289	"olie op 't vuur werpen"	"een reeds zeer gespannen situatie wordt door één extra gebeurtenis of opmerking tot een uitbarsting gebracht"	Leuvens
6290	"den wagen voor de paarden spannen"	?	Leuvens
6291	"water in (zijnen) wijn doen"	"compromis sluiten, zijn eisen matigen"	Leuvens
6292	"(iemand) naar den duivel wensen/zenden"	"?iemand verwensen"	Leuvens
6293	"weg met (iets) weten"	"het goed kennen, het weten te plaatsen"	Leuvens
6294	"den wolf in zijn bakkes lopen"	?	Leuvens
6295	"(iemand) te woord staan"	"naar iemand luisteren en uitleg geven"	Leuvens
6296	"het eerste woord (er?)van niet weten"	?	Leuvens
6297	"(zijn?) woord door zijn gat trekken"	?	Leuvens
6298	"(iemand) in den zak vreten"	"arm eten"	Leuvens
6299	"zeep aan (zijnen) buik strijken"	"hem aan de deur werpen"	Leuvens
6300	"(iemand) achter den grendel zetten"	?	Leuvens
6301	"(iets) ter/op zij zetten"	sparen	Leuvens
6302	"(zijn) zinnen op (iets/iem.) zetten"	"iets graag willen hebben"	Leuvens
6303	"(iets) in (iemand) zien"	"bijzonder vinden"	Leuvens
6304	"(iets) uit (zijn) zinnen zetten"	"iets uit je hoofd zetten"	Leuvens
6305	"kranke zinnen (er?)van krijgen"	?	Leuvens
6306	"(iets) uit (zijnen) duim zuigen"	"iets verzinnen"	Leuvens
6307	"(het) (iemand) te goeie geven"	"iemand duchtig de bol wassen, rammelen"	Leuvens
6308	"(zich) van alles meester maken"	"alles bemachtigen"	Leuvens
6309	"(iemand) geen stro in de weg willen leggen?"	"?niet willen hinderen"	Leuvens
6310	"(iemand) appelen voor citroenen verkopen"	"oplichten, bedriegen"	Leuvens
6311	"(iemand) het gat van de deur wijzen"	"iemand zeggen dat hij het pand moet verlaten of iemand wegsturen"	Leuvens
6312	"(iemand) het gras onder de/zijn voeten af/wegsnijden"	"iemand voor zijn, alle kansen ontnemen"	Leuvens
6313	"(iemand) het vel van zijn lijf trékə"	"te veel doen betalen"	Leuvens
6314	"(iemand) iets op de mouw spelden (speten)"	"iemand iets wijsmaken"	Leuvens
6315	"(iemand) saroop on zénən boed (baard) stroikə"	"vleien, met pejoratieve betekenis"	Leuvens
6316	"(iemand) iets aan zijn been zetten/lappen"	"iemand iets flikken, iemand een poets bakken, hem erin laten lopen"	Leuvens
6317	"(iemand) ons Heer zonder biechten geven"	?	Leuvens
6318	"(iets) (iemand) te binnen schieten/vallen"	"invallen, in 't geheugen komen"	Leuvens
6319	"(iemand) (iets) in zijn oren blazen (bloezə)"	?	Leuvens
6320	"(iemand) (iets) aan zijn broek draaien/lappen"	"iets dat verlies berokkend"	Leuvens
6321	"(iemand) het brood uit zijne mond stelen"	"iemand het onmogelijk maken om in eigen inkomen te kunnen voorzien"	Leuvens
6322	"(iemand) de deur (dé) voor zijnen neus toe doen"	"?op het moment dat hij naar binnen wil komen"	Leuvens
6323	"(iemand) de dood op het lijf jagen"	"iemand schrik aanjagen"	Leuvens
6324	"(iemand) ne stamp onder zijn gat geven"	"iemand opkoteren, motiveren, er een beetje achter zitten, achter iemand lurven zitten"	Leuvens
6325	"(iemand) mijne vijf geboden op zijn gezicht slagen"	"iemand slaan"	Leuvens
